0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00025,0.0,0.0,0.0,0.0,0.0,0.0
0.50025,0.0,0.0,0.0,0.0,0.0,0.0
2.1185099999999997,-26.748,-16.529,3.46,2.1381,0.0,20000.0
2.2349099999999997,-26.243,4.3387,5.333,16.092,0.0,20000.0
2.2353899999999998,-26.243,-0.0,5.325,-16.6667,0.0,20000.0
2.36535,-26.243,-0.0,4.242,-8.3333,0.0,150000.0
2.42547,-26.243,-0.0,3.741,-8.3333,0.0,150000.0
2.55543,-26.243,-0.0,2.658,-8.3333,0.0,20000.0
2.5890899999999997,-25.739,14.9778,2.904,7.3106,0.0,20000.0
2.5895699999999997,-25.739,0.0,2.912,16.6667,0.0,20000.0
2.71953,-25.739,0.0,3.995,8.3333,0.0,150000.0
2.8137299999999996,-25.739,0.0,4.78,8.3333,0.0,150000.0
2.9436899999999997,-25.739,0.0,5.863,8.3333,0.0,20000.0
2.9818499999999997,-25.234,13.2289,5.476,-10.1378,0.0,20000.0
2.9823299999999997,-25.234,-0.0,5.468,-16.6667,0.0,20000.0
3.11229,-25.234,-0.0,4.385,-8.3333,0.0,150000.0
3.2393699999999996,-25.234,-0.0,3.326,-8.3333,0.0,150000.0
3.3693299999999997,-25.234,-0.0,2.243,-8.3333,0.0,20000.0
4.13091,-24.729,0.6631,-10.44,-16.6535,0.0,20000.0
4.13139,-24.729,0.0,-10.432,16.6667,0.0,20000.0
4.26147,-24.729,0.0,-9.348,8.3333,0.0,150000.0
4.34127,-24.729,0.0,-8.683,8.3333,0.0,150000.0
4.47135,-24.729,0.0,-7.599,8.3333,0.0,20000.0
5.682510000000001,-24.729,0.0,2.494,8.3333,0.0,20000.0
5.81247,-24.729,0.0,3.577,8.3333,0.0,150000.0
5.973990000000001,-24.729,0.0,4.923,8.3333,0.0,150000.0
6.10395,-24.729,0.0,6.006,8.3333,0.0,20000.0
6.14205,-24.225,13.2318,5.62,-10.1339,0.0,20000.0
6.14259,-24.225,-0.0,5.611,-16.6667,0.0,20000.0
6.27255,-24.225,-0.0,4.528,-8.3333,0.0,150000.0
6.47019,-24.225,-0.0,2.881,-8.3333,0.0,150000.0
6.600149999999999,-24.225,-0.0,1.798,-8.3333,0.0,20000.0
7.73631,-24.225,-0.0,-7.67,-8.3333,0.0,20000.0
7.86639,-24.225,-0.0,-8.754,-8.3333,0.0,150000.0
7.99455,-24.225,-0.0,-9.822,-8.3333,0.0,150000.0
8.12451,-24.225,-0.0,-10.905,-8.3333,0.0,20000.0
8.168790000000001,-23.72,11.4065,-10.367,12.1519,0.0,20000.0
8.169270000000001,-23.72,0.0,-10.359,16.6667,0.0,20000.0
8.299230000000001,-23.72,0.0,-9.276,8.3333,0.0,150000.0
8.46531,-23.72,0.0,-7.892,8.3333,0.0,150000.0
8.59539,-23.72,0.0,-6.808,8.3333,0.0,20000.0
9.65547,-23.72,0.0,2.026,8.3333,0.0,20000.0
9.78543,-23.72,0.0,3.109,8.3333,0.0,150000.0
10.02027,-23.72,0.0,5.066,8.3333,0.0,150000.0
10.15023,-23.72,0.0,6.149,8.3333,0.0,20000.0
10.18839,-23.215,13.2415,5.763,-10.1212,0.0,20000.0
10.188930000000001,-23.215,-0.0,5.754,-16.6667,0.0,20000.0
10.318890000000001,-23.215,-0.0,4.671,-8.3333,0.0,150000.0
10.592250000000002,-23.215,-0.0,2.393,-8.3333,0.0,150000.0
10.722210000000002,-23.215,-0.0,1.31,-8.3333,0.0,20000.0
11.705010000000001,-23.215,-0.0,-6.88,-8.3333,0.0,20000.0
11.834970000000002,-23.215,-0.0,-7.963,-8.3333,0.0,150000.0
12.040530000000002,-23.215,-0.0,-9.676,-8.3333,0.0,150000.0
12.170490000000003,-23.215,-0.0,-10.759,-8.3333,0.0,20000.0
12.213870000000004,-22.711,11.6111,-10.24,11.9566,0.0,20000.0
12.214350000000003,-22.711,0.0,-10.232,16.6667,0.0,20000.0
